Mag_AB	   SNR  zodi Filt	time
  24.20    5.0  2.0  F106         28
  24.20    5.0  2.0  F129         28
  24.20    5.0  2.0  F158         37
  24.20    5.0  2.0  F184         46
  24.20    5.0  2.0  F146         10
  24.20    5.0  2.0  F213        110
  24.20    5.0  3.0  F062         19
  24.20    5.0  3.0  F087         28
  24.20    5.0  3.0  F106         28
  24.20    5.0  3.0  F129         28
  24.20    5.0  3.0  F158         37
  24.20    5.0  3.0  F184         55
  24.20    5.0  3.0  F146         19
  24.20    5.0  3.0  F213        119
  24.20   10.0  1.4  F062         37
  24.20   10.0  1.4  F087         55
  24.20   10.0  1.4  F106         55
  24.20   10.0  1.4  F129         55
  24.20   10.0  1.4  F158         64
  24.20   10.0  1.4  F184        101
  24.20   10.0  1.4  F146         28
  24.20   10.0  1.4  F213        411
  24.20   10.0  2.0  F062         37
  24.20   10.0  2.0  F087         55
  24.20   10.0  2.0  F106         55
  24.20   10.0  2.0  F129         55
  24.20   10.0  2.0  F158         64
  24.20   10.0  2.0  F184        101
  24.20   10.0  2.0  F146         28
  24.20   10.0  2.0  F213        420
  24.20   10.0  3.0  F062         37
  24.20   10.0  3.0  F087         55
  24.20   10.0  3.0  F106         55
  24.20   10.0  3.0  F129         64
  24.20   10.0  3.0  F158         64
  24.20   10.0  3.0  F184        101
  24.20   10.0  3.0  F146         28
  24.20   10.0  3.0  F213        429
  24.20   15.0  1.4  F062         55
  24.20   15.0  1.4  F087         83
  24.20   15.0  1.4  F106         83
  24.20   15.0  1.4  F129         92
  24.20   15.0  1.4  F158         92
  24.20   15.0  1.4  F184        156
  24.20   15.0  1.4  F146         37
  24.20   15.0  1.4  F213        922
  24.20   15.0  2.0  F062         55
  24.20   15.0  2.0  F087         83
  24.20   15.0  2.0  F106         83
  24.20   15.0  2.0  F129         92
  24.20   15.0  2.0  F158        101
  24.20   15.0  2.0  F184        165
  24.20   15.0  2.0  F146         37
  24.20   15.0  2.0  F213        940
  24.20   15.0  3.0  F062         64
  24.20   15.0  3.0  F087         92
  24.20   15.0  3.0  F106         92
  24.20   15.0  3.0  F129        101
  24.20   15.0  3.0  F158        101
  24.20   15.0  3.0  F184        183
  24.20   15.0  3.0  F146         37
  24.20   15.0  3.0  F213        958
  24.20   20.0  1.4  F062         83
  24.20   20.0  1.4  F087        119
  24.20   20.0  1.4  F106        119
  24.20   20.0  1.4  F129        128
  24.20   20.0  1.4  F158        137
  24.20   20.0  1.4  F184        238
  24.20   20.0  1.4  F146         55
  24.20   20.0  1.4  F213       1633
  24.20   20.0  2.0  F062         83
  24.20   20.0  2.0  F087        128
  24.20   20.0  2.0  F106        128
  24.20   20.0  2.0  F129        137
  24.20   20.0  2.0  F158        146
  24.20   20.0  2.0  F184        256
  24.20   20.0  2.0  F146         55
  24.20   20.0  2.0  F213       1660
  24.20   20.0  3.0  F062         92
  24.20   20.0  3.0  F087        137
  24.20   20.0  3.0  F106        137
  24.20   20.0  3.0  F129        146
  24.20   20.0  3.0  F158        156
  24.20   20.0  3.0  F184        292
  24.20   20.0  3.0  F146         64
  24.20   20.0  3.0  F213       1706
  24.20   50.0  1.4  F062        374
  24.20   50.0  1.4  F087        575
  24.20   50.0  1.4  F106        575
  24.20   50.0  1.4  F129        602
  24.20   50.0  1.4  F158        639
  24.20   50.0  1.4  F184       1277
  24.20   50.0  1.4  F146        238
  24.20   50.0  1.4  F213      10224
  24.20   50.0  2.0  F062        402
  24.20   50.0  2.0  F087        630
  24.20   50.0  2.0  F106        639
  24.20   50.0  2.0  F129        675
  24.20   50.0  2.0  F158        712
  24.20   50.0  2.0  F184       1414
  24.20   50.0  2.0  F146        265
  24.20   50.0  2.0  F213      10379
  24.20   50.0  3.0  F062        438
  24.20   50.0  3.0  F087        721
  24.20   50.0  3.0  F106        739
  24.20   50.0  3.0  F129        794
  24.20   50.0  3.0  F158        840
  24.20   50.0  3.0  F184       1633
  24.20   50.0  3.0  F146        311
  24.20   50.0  3.0  F213      10644
  24.30    5.0  1.4  F062         19
  24.30    5.0  1.4  F087         28
  24.30    5.0  1.4  F106         28
  24.30    5.0  1.4  F129         37
  24.30    5.0  1.4  F158         37
  24.30    5.0  1.4  F184         55
  24.30    5.0  1.4  F146         19
  24.30    5.0  1.4  F213        128
  24.30    5.0  2.0  F062         19
  24.30    5.0  2.0  F087         28
  24.30    5.0  2.0  F106         28
  24.30    5.0  2.0  F129         37
  24.30    5.0  2.0  F158         37
  24.30    5.0  2.0  F184         55
  24.30    5.0  2.0  F146         19
  24.30    5.0  2.0  F213        128
  24.30    5.0  3.0  F062         19
  24.30    5.0  3.0  F087         28
  24.30    5.0  3.0  F106         28
  24.30    5.0  3.0  F129         37
  24.30    5.0  3.0  F158         37
  24.30    5.0  3.0  F184         55
  24.30    5.0  3.0  F146         19
  24.30    5.0  3.0  F213        137
  24.30   10.0  1.4  F062         37
  24.30   10.0  1.4  F087         55
  24.30   10.0  1.4  F106         55
  24.30   10.0  1.4  F129         64
  24.30   10.0  1.4  F158         64
  24.30   10.0  1.4  F184        110
  24.30   10.0  1.4  F146         28
  24.30   10.0  1.4  F213        493
  24.30   10.0  2.0  F062         46
  24.30   10.0  2.0  F087         55
  24.30   10.0  2.0  F106         55
  24.30   10.0  2.0  F129         64
  24.30   10.0  2.0  F158         64
  24.30   10.0  2.0  F184        110
  24.30   10.0  2.0  F146         28
  24.30   10.0  2.0  F213        502
  24.30   10.0  3.0  F062         46
  24.30   10.0  3.0  F087         64
  24.30   10.0  3.0  F106         64
  24.30   10.0  3.0  F129         64
  24.30   10.0  3.0  F158         73
  24.30   10.0  3.0  F184        119
  24.30   10.0  3.0  F146         28
  24.30   10.0  3.0  F213        511
  24.30   15.0  1.4  F062         64
  24.30   15.0  1.4  F087         92
  24.30   15.0  1.4  F106         92
  24.30   15.0  1.4  F129         92
  24.30   15.0  1.4  F158        101
  24.30   15.0  1.4  F184        174
  24.30   15.0  1.4  F146         37
  24.30   15.0  1.4  F213       1104
  24.30   15.0  2.0  F062         64
  24.30   15.0  2.0  F087         92
  24.30   15.0  2.0  F106         92
  24.30   15.0  2.0  F129        101
  24.30   15.0  2.0  F158        110
  24.30   15.0  2.0  F184        183
  24.30   15.0  2.0  F146         46
  24.30   15.0  2.0  F213       1122
  24.30   15.0  3.0  F062         64
  24.30   15.0  3.0  F087        101
  24.30   15.0  3.0  F106        101
  24.30   15.0  3.0  F129        110
  24.30   15.0  3.0  F158        119
  24.30   15.0  3.0  F184        201
  24.30   15.0  3.0  F146         46
  24.30   15.0  3.0  F213       1150
  24.30   20.0  1.4  F062         92
  24.30   20.0  1.4  F087        128
  24.30   20.0  1.4  F106        137
  24.30   20.0  1.4  F129        137
  24.30   20.0  1.4  F158        146
  24.30   20.0  1.4  F184        274
  24.30   20.0  1.4  F146         55
  24.30   20.0  1.4  F213       1961
  24.30   20.0  2.0  F062         92
  24.30   20.0  2.0  F087        137
  24.30   20.0  2.0  F106        146
  24.30   20.0  2.0  F129        146
  24.30   20.0  2.0  F158        165
  24.30   20.0  2.0  F184        292
  24.30   20.0  2.0  F146         64
  24.30   20.0  2.0  F213       1989
  24.30   20.0  3.0  F062        101
  24.30   20.0  3.0  F087        156
  24.30   20.0  3.0  F106        156
  24.30   20.0  3.0  F129        165
  24.30   20.0  3.0  F158        183
  24.30   20.0  3.0  F184        329
  24.30   20.0  3.0  F146         64
  24.30   20.0  3.0  F213       2034
  24.30   50.0  1.4  F062        420
  24.30   50.0  1.4  F087        648
  24.30   50.0  1.4  F106        648
  24.30   50.0  1.4  F129        675
  24.30   50.0  1.4  F158        721
  24.30   50.0  1.4  F184       1478
  24.30   50.0  1.4  F146        274
  24.30   50.0  1.4  F213      12230
  24.30   50.0  2.0  F062        447
  24.30   50.0  2.0  F087        712
  24.30   50.0  2.0  F106        730
  24.30   50.0  2.0  F129        767
  24.30   50.0  2.0  F158        812
  24.30   50.0  2.0  F184       1633
  24.30   50.0  2.0  F146        301
  24.30   50.0  2.0  F213      12422
  24.30   50.0  3.0  F062        502
  24.30   50.0  3.0  F087        821
  24.30   50.0  3.0  F106        849
  24.30   50.0  3.0  F129        912
  24.30   50.0  3.0  F158        976
  24.30   50.0  3.0  F184       1897
  24.30   50.0  3.0  F146        356
  24.30   50.0  3.0  F213      12732
  24.40    5.0  1.4  F062         28
  24.40    5.0  1.4  F087         37
  24.40    5.0  1.4  F106         37
  24.40    5.0  1.4  F129         37
  24.40    5.0  1.4  F158         37
  24.40    5.0  1.4  F184         55
  24.40    5.0  1.4  F146         19
  24.40    5.0  1.4  F213        156
  24.40    5.0  2.0  F062         28
  24.40    5.0  2.0  F087         37
  24.40    5.0  2.0  F106         37
  24.40    5.0  2.0  F129         37
  24.40    5.0  2.0  F158         37
  24.40    5.0  2.0  F184         55
  24.40    5.0  2.0  F146         19
  24.40    5.0  2.0  F213        156
  24.40    5.0  3.0  F062         28
  24.40    5.0  3.0  F087         37
  24.40    5.0  3.0  F106         37
  24.40    5.0  3.0  F129         37
  24.40    5.0  3.0  F158         37
  24.40    5.0  3.0  F184         64
  24.40    5.0  3.0  F146         19
  24.40    5.0  3.0  F213        156
  24.40   10.0  1.4  F062         46
  24.40   10.0  1.4  F087         64
  24.40   10.0  1.4  F106         64
  24.40   10.0  1.4  F129         64
  24.40   10.0  1.4  F158         73
  24.40   10.0  1.4  F184        119
  24.40   10.0  1.4  F146         28
  24.40   10.0  1.4  F213        584
  24.40   10.0  2.0  F062         46
  24.40   10.0  2.0  F087         64
  24.40   10.0  2.0  F106         64
  24.40   10.0  2.0  F129         73
  24.40   10.0  2.0  F158         73
  24.40   10.0  2.0  F184        119
  24.40   10.0  2.0  F146         28
  24.40   10.0  2.0  F213        593
  24.40   10.0  3.0  F062         46
  24.40   10.0  3.0  F087         64
  24.40   10.0  3.0  F106         64
  24.40   10.0  3.0  F129         73
  24.40   10.0  3.0  F158         73
  24.40   10.0  3.0  F184        128
  24.40   10.0  3.0  F146         28
  24.40   10.0  3.0  F213        612
  24.40   15.0  1.4  F062         64
  24.40   15.0  1.4  F087        101
  24.40   15.0  1.4  F106        101
  24.40   15.0  1.4  F129        110
  24.40   15.0  1.4  F158        110
  24.40   15.0  1.4  F184        201
  24.40   15.0  1.4  F146         46
  24.40   15.0  1.4  F213       1323
  24.40   15.0  2.0  F062         73
  24.40   15.0  2.0  F087        101
  24.40   15.0  2.0  F106        101
  24.40   15.0  2.0  F129        110
  24.40   15.0  2.0  F158        119
  24.40   15.0  2.0  F184        210
  24.40   15.0  2.0  F146         46
  24.40   15.0  2.0  F213       1341
  24.40   15.0  3.0  F062         73
  24.40   15.0  3.0  F087        110
  24.40   15.0  3.0  F106        110
  24.40   15.0  3.0  F129        119
  24.40   15.0  3.0  F158        128
  24.40   15.0  3.0  F184        238
  24.40   15.0  3.0  F146         55
  24.40   15.0  3.0  F213       1368
  24.40   20.0  1.4  F062        101
  24.40   20.0  1.4  F087        146
  24.40   20.0  1.4  F106        146
  24.40   20.0  1.4  F129        156
  24.40   20.0  1.4  F158        165
  24.40   20.0  1.4  F184        311
  24.40   20.0  1.4  F146         64
  24.40   20.0  1.4  F213       2344
  24.40   20.0  2.0  F062        101
  24.40   20.0  2.0  F087        156
  24.40   20.0  2.0  F106        156
  24.40   20.0  2.0  F129        165
  24.40   20.0  2.0  F158        183
  24.40   20.0  2.0  F184        338
  24.40   20.0  2.0  F146         73
  24.40   20.0  2.0  F213       2381
  24.40   20.0  3.0  F062        110
  24.40   20.0  3.0  F087        174
  24.40   20.0  3.0  F106        174
  24.40   20.0  3.0  F129        192
  24.40   20.0  3.0  F158        201
  24.40   20.0  3.0  F184        384
  24.40   20.0  3.0  F146         73
  24.40   20.0  3.0  F213       2436
  24.40   50.0  1.4  F062        475
  24.40   50.0  1.4  F087        730
  24.40   50.0  1.4  F106        739
  24.40   50.0  1.4  F129        767
  24.40   50.0  1.4  F158        821
  24.40   50.0  1.4  F184       1706
  24.40   50.0  1.4  F146        320
  24.40   50.0  1.4  F213      14638
  24.40   50.0  2.0  F062        502
  24.40   50.0  2.0  F087        803
  24.40   50.0  2.0  F106        830
  24.40   50.0  2.0  F129        876
  24.40   50.0  2.0  F158        940
  24.40   50.0  2.0  F184       1897
  24.40   50.0  2.0  F146        356
  24.40   50.0  2.0  F213      14866
  24.40   50.0  3.0  F062        566
  24.40   50.0  3.0  F087        940
  24.40   50.0  3.0  F106        976
  24.40   50.0  3.0  F129       1049
  24.40   50.0  3.0  F158       1122
  24.40   50.0  3.0  F184       2217
  24.40   50.0  3.0  F146        411
  24.40   50.0  3.0  F213      15240
  24.50    5.0  1.4  F062         28
  24.50    5.0  1.4  F087         37
  24.50    5.0  1.4  F106         37
  24.50    5.0  1.4  F129         37
  24.50    5.0  1.4  F158         37
  24.50    5.0  1.4  F184         64
  24.50    5.0  1.4  F146         19
  24.50    5.0  1.4  F213        183
  24.50    5.0  2.0  F062         28
  24.50    5.0  2.0  F087         37
  24.50    5.0  2.0  F106         37
  24.50    5.0  2.0  F129         37
  24.50    5.0  2.0  F158         37
  24.50    5.0  2.0  F184         64
  24.50    5.0  2.0  F146         19
  24.50    5.0  2.0  F213        183
  24.50    5.0  3.0  F062         28
  24.50    5.0  3.0  F087         37
  24.50    5.0  3.0  F106         37
  24.50    5.0  3.0  F129         37
  24.50    5.0  3.0  F158         46
  24.50    5.0  3.0  F184         64
  24.50    5.0  3.0  F146         19
  24.50    5.0  3.0  F213        192
  24.50   10.0  1.4  F062         46
  24.50   10.0  1.4  F087         64
  24.50   10.0  1.4  F106         64
  24.50   10.0  1.4  F129         73
  24.50   10.0  1.4  F158         73
  24.50   10.0  1.4  F184        128
  24.50   10.0  1.4  F146         28
  24.50   10.0  1.4  F213        703
  24.50   10.0  2.0  F062         46
  24.50   10.0  2.0  F087         73
  24.50   10.0  2.0  F106         73
  24.50   10.0  2.0  F129         73
  24.50   10.0  2.0  F158         83
  24.50   10.0  2.0  F184        137
  24.50   10.0  2.0  F146         37
  24.50   10.0  2.0  F213        712
  24.50   10.0  3.0  F062         46
  24.50   10.0  3.0  F087         73
  24.50   10.0  3.0  F106         73
  24.50   10.0  3.0  F129         83
  24.50   10.0  3.0  F158         83
  24.50   10.0  3.0  F184        146
  24.50   10.0  3.0  F146         37
  24.50   10.0  3.0  F213        730
  24.50   15.0  1.4  F062         73
  24.50   15.0  1.4  F087        110
  24.50   15.0  1.4  F106        110
  24.50   15.0  1.4  F129        119
  24.50   15.0  1.4  F158        128
  24.50   15.0  1.4  F184        219
  24.50   15.0  1.4  F146         46
  24.50   15.0  1.4  F213       1578
  24.50   15.0  2.0  F062         73
  24.50   15.0  2.0  F087        110
  24.50   15.0  2.0  F106        119
  24.50   15.0  2.0  F129        119
  24.50   15.0  2.0  F158        128
  24.50   15.0  2.0  F184        238
  24.50   15.0  2.0  F146         55
  24.50   15.0  2.0  F213       1606
  24.50   15.0  3.0  F062         83
  24.50   15.0  3.0  F087        119
  24.50   15.0  3.0  F106        128
  24.50   15.0  3.0  F129        137
  24.50   15.0  3.0  F158        146
  24.50   15.0  3.0  F184        265
  24.50   15.0  3.0  F146         55
  24.50   15.0  3.0  F213       1642
  24.50   20.0  1.4  F062        110
  24.50   20.0  1.4  F087        165
  24.50   20.0  1.4  F106        165
  24.50   20.0  1.4  F129        174
  24.50   20.0  1.4  F158        183
  24.50   20.0  1.4  F184        356
  24.50   20.0  1.4  F146         73
  24.50   20.0  1.4  F213       2809
  24.50   20.0  2.0  F062        110
  24.50   20.0  2.0  F087        174
  24.50   20.0  2.0  F106        174
  24.50   20.0  2.0  F129        192
  24.50   20.0  2.0  F158        201
  24.50   20.0  2.0  F184        384
  24.50   20.0  2.0  F146         83
  24.50   20.0  2.0  F213       2846
  24.50   20.0  3.0  F062        119
  24.50   20.0  3.0  F087        192
  24.50   20.0  3.0  F106        201
  24.50   20.0  3.0  F129        219
  24.50   20.0  3.0  F158        228
  24.50   20.0  3.0  F184        438
  24.50   20.0  3.0  F146         92
  24.50   20.0  3.0  F213       2919
  24.50   50.0  1.4  F062        529
  24.50   50.0  1.4  F087        821
  24.50   50.0  1.4  F106        830
  24.50   50.0  1.4  F129        876
  24.50   50.0  1.4  F158        940
  24.50   50.0  1.4  F184       1980
  24.50   50.0  1.4  F146        365
  24.50   50.0  1.4  F213      17529
  24.50   50.0  2.0  F062        566
  24.50   50.0  2.0  F087        922
  24.50   50.0  2.0  F106        940
  24.50   50.0  2.0  F129       1004
  24.50   50.0  2.0  F158       1077
  24.50   50.0  2.0  F184       2208
  24.50   50.0  2.0  F146        411
  24.50   50.0  2.0  F213      17803
  24.50   50.0  3.0  F062        639
  24.50   50.0  3.0  F087       1077
  24.50   50.0  3.0  F106       1131
  24.50   50.0  3.0  F129       1213
  24.50   50.0  3.0  F158       1305
  24.50   50.0  3.0  F184       2600
  24.50   50.0  3.0  F146        484
  24.50   50.0  3.0  F213      18250
  24.60    5.0  1.4  F062         28
  24.60    5.0  1.4  F087         37
  24.60    5.0  1.4  F106         37
  24.60    5.0  1.4  F129         37
  24.60    5.0  1.4  F158         46
  24.60    5.0  1.4  F184         64
  24.60    5.0  1.4  F146         19
  24.60    5.0  1.4  F213        219
  24.60    5.0  2.0  F062         28
  24.60    5.0  2.0  F087         37
  24.60    5.0  2.0  F106         37
  24.60    5.0  2.0  F129         46
  24.60    5.0  2.0  F158         46
  24.60    5.0  2.0  F184         73
  24.60    5.0  2.0  F146         19
  24.60    5.0  2.0  F213        219
  24.60    5.0  3.0  F062         28
  24.60    5.0  3.0  F087         37
  24.60    5.0  3.0  F106         37
  24.60    5.0  3.0  F129         46
  24.60    5.0  3.0  F158         46
  24.60    5.0  3.0  F184         73
  24.60    5.0  3.0  F146         19
  24.60    5.0  3.0  F213        219
  24.60   10.0  1.4  F062         55
  24.60   10.0  1.4  F087         73
  24.60   10.0  1.4  F106         73
  24.60   10.0  1.4  F129         83
  24.60   10.0  1.4  F158         83
  24.60   10.0  1.4  F184        146
  24.60   10.0  1.4  F146         37
  24.60   10.0  1.4  F213        840
  24.60   10.0  2.0  F062         55
  24.60   10.0  2.0  F087         73
  24.60   10.0  2.0  F106         73
  24.60   10.0  2.0  F129         83
  24.60   10.0  2.0  F158         92
  24.60   10.0  2.0  F184        146
  24.60   10.0  2.0  F146         37
  24.60   10.0  2.0  F213        858
  24.60   10.0  3.0  F062         55
  24.60   10.0  3.0  F087         83
  24.60   10.0  3.0  F106         83
  24.60   10.0  3.0  F129         92
  24.60   10.0  3.0  F158         92
  24.60   10.0  3.0  F184        165
  24.60   10.0  3.0  F146         37
  24.60   10.0  3.0  F213        876
  24.60   15.0  1.4  F062         83
  24.60   15.0  1.4  F087        119
  24.60   15.0  1.4  F106        119
  24.60   15.0  1.4  F129        128
  24.60   15.0  1.4  F158        137
  24.60   15.0  1.4  F184        247
  24.60   15.0  1.4  F146         55
  24.60   15.0  1.4  F213       1888
  24.60   15.0  2.0  F062         83
  24.60   15.0  2.0  F087        128
  24.60   15.0  2.0  F106        128
  24.60   15.0  2.0  F129        137
  24.60   15.0  2.0  F158        146
  24.60   15.0  2.0  F184        274
  24.60   15.0  2.0  F146         55
  24.60   15.0  2.0  F213       1916
  24.60   15.0  3.0  F062         92
  24.60   15.0  3.0  F087        137
  24.60   15.0  3.0  F106        146
  24.60   15.0  3.0  F129        156
  24.60   15.0  3.0  F158        165
  24.60   15.0  3.0  F184        301
  24.60   15.0  3.0  F146         64
  24.60   15.0  3.0  F213       1970
  24.60   20.0  1.4  F062        119
  24.60   20.0  1.4  F087        183
  24.60   20.0  1.4  F106        183
  24.60   20.0  1.4  F129        192
  24.60   20.0  1.4  F158        210
  24.60   20.0  1.4  F184        402
  24.60   20.0  1.4  F146         83
  24.60   20.0  1.4  F213       3357
  24.60   20.0  2.0  F062        128
  24.60   20.0  2.0  F087        192
  24.60   20.0  2.0  F106        201
  24.60   20.0  2.0  F129        210
  24.60   20.0  2.0  F158        228
  24.60   20.0  2.0  F184        447
  24.60   20.0  2.0  F146         92
  24.60   20.0  2.0  F213       3411
  24.60   20.0  3.0  F062        137
  24.60   20.0  3.0  F087        219
  24.60   20.0  3.0  F106        228
  24.60   20.0  3.0  F129        247
  24.60   20.0  3.0  F158        265
  24.60   20.0  3.0  F184        511
  24.60   20.0  3.0  F146        101
  24.60   20.0  3.0  F213       3503
  24.60   50.0  1.4  F062        593
  24.60   50.0  1.4  F087        931
  24.60   50.0  1.4  F106        949
  24.60   50.0  1.4  F129        995
  24.60   50.0  1.4  F158       1077
  24.60   50.0  1.4  F184       2290
  24.60   50.0  1.4  F146        420
  24.60   50.0  1.4  F213      20995
  24.60   50.0  2.0  F062        639
  24.60   50.0  2.0  F087       1040
  24.60   50.0  2.0  F106       1077
  24.60   50.0  2.0  F129       1150
  24.60   50.0  2.0  F158       1241
  24.60   50.0  2.0  F184       2572
  24.60   50.0  2.0  F146        475
  24.60   50.0  2.0  F213      21323
  24.60   50.0  3.0  F062        730
  24.60   50.0  3.0  F087       1232
  24.60   50.0  3.0  F106       1305
  24.60   50.0  3.0  F129       1396
  24.60   50.0  3.0  F158       1514
  24.60   50.0  3.0  F184       3037
  24.60   50.0  3.0  F146        557
  24.60   50.0  3.0  F213      21861
  24.70    5.0  1.4  F062         28
  24.70    5.0  1.4  F087         37
  24.70    5.0  1.4  F106         46
  24.70    5.0  1.4  F129         46
  24.70    5.0  1.4  F158         46
  24.70    5.0  1.4  F184         73
  24.70    5.0  1.4  F146         19
  24.70    5.0  1.4  F213        256
  24.70    5.0  2.0  F062         28
  24.70    5.0  2.0  F087         37
  24.70    5.0  2.0  F106         46
  24.70    5.0  2.0  F129         46
  24.70    5.0  2.0  F158         46
  24.70    5.0  2.0  F184         73
  24.70    5.0  2.0  F146         19
  24.70    5.0  2.0  F213        256
  24.70    5.0  3.0  F062         28
  24.70    5.0  3.0  F087         46
  24.70    5.0  3.0  F106         46
  24.70    5.0  3.0  F129         46
  24.70    5.0  3.0  F158         46
  24.70    5.0  3.0  F184         73
  24.70    5.0  3.0  F146         19
  24.70    5.0  3.0  F213        265
  24.70   10.0  1.4  F062         55
  24.70   10.0  1.4  F087         83
  24.70   10.0  1.4  F106         83
  24.70   10.0  1.4  F129         83
  24.70   10.0  1.4  F158         92
  24.70   10.0  1.4  F184        156
  24.70   10.0  1.4  F146         37
  24.70   10.0  1.4  F213       1004
  24.70   10.0  2.0  F062         55
  24.70   10.0  2.0  F087         83
  24.70   10.0  2.0  F106         83
  24.70   10.0  2.0  F129         92
  24.70   10.0  2.0  F158        101
  24.70   10.0  2.0  F184        165
  24.70   10.0  2.0  F146         37
  24.70   10.0  2.0  F213       1022
  24.70   10.0  3.0  F062         55
  24.70   10.0  3.0  F087         92
  24.70   10.0  3.0  F106         92
  24.70   10.0  3.0  F129        101
  24.70   10.0  3.0  F158        101
  24.70   10.0  3.0  F184        183
  24.70   10.0  3.0  F146         46
  24.70   10.0  3.0  F213       1049
  24.70   15.0  1.4  F062         92
  24.70   15.0  1.4  F087        128
  24.70   15.0  1.4  F106        137
  24.70   15.0  1.4  F129        137
  24.70   15.0  1.4  F158        156
  24.70   15.0  1.4  F184        283
  24.70   15.0  1.4  F146         64
  24.70   15.0  1.4  F213       2262
  24.70   15.0  2.0  F062         92
  24.70   15.0  2.0  F087        137
  24.70   15.0  2.0  F106        146
  24.70   15.0  2.0  F129        156
  24.70   15.0  2.0  F158        165
  24.70   15.0  2.0  F184        311
  24.70   15.0  2.0  F146         64
  24.70   15.0  2.0  F213       2299
  24.70   15.0  3.0  F062        101
  24.70   15.0  3.0  F087        156
  24.70   15.0  3.0  F106        165
  24.70   15.0  3.0  F129        174
  24.70   15.0  3.0  F158        183
  24.70   15.0  3.0  F184        356
  24.70   15.0  3.0  F146         73
  24.70   15.0  3.0  F213       2363
  24.70   20.0  1.4  F062        128
  24.70   20.0  1.4  F087        201
  24.70   20.0  1.4  F106        201
  24.70   20.0  1.4  F129        219
  24.70   20.0  1.4  F158        228
  24.70   20.0  1.4  F184        466
  24.70   20.0  1.4  F146         92
  24.70   20.0  1.4  F213       4022
  24.70   20.0  2.0  F062        137
  24.70   20.0  2.0  F087        219
  24.70   20.0  2.0  F106        219
  24.70   20.0  2.0  F129        238
  24.70   20.0  2.0  F158        256
  24.70   20.0  2.0  F184        511
  24.70   20.0  2.0  F146        101
  24.70   20.0  2.0  F213       4086
  24.70   20.0  3.0  F062        156
  24.70   20.0  3.0  F087        247
  24.70   20.0  3.0  F106        256
  24.70   20.0  3.0  F129        283
  24.70   20.0  3.0  F158        301
  24.70   20.0  3.0  F184        593
  24.70   20.0  3.0  F146        110
  24.70   20.0  3.0  F213       4196
  24.70   50.0  1.4  F062        666
  24.70   50.0  1.4  F087       1058
  24.70   50.0  1.4  F106       1077
  24.70   50.0  1.4  F129       1140
  24.70   50.0  1.4  F158       1232
  24.70   50.0  1.4  F184       2673
  24.70   50.0  1.4  F146        484
  24.70   50.0  1.4  F213      25163
  24.70   50.0  2.0  F062        721
  24.70   50.0  2.0  F087       1195
  24.70   50.0  2.0  F106       1241
  24.70   50.0  2.0  F129       1323
  24.70   50.0  2.0  F158       1432
  24.70   50.0  2.0  F184       3010
  24.70   50.0  2.0  F146        548
  24.70   50.0  2.0  F213      25555
  24.70   50.0  3.0  F062        830
  24.70   50.0  3.0  F087       1423
  24.70   50.0  3.0  F106       1505
  24.70   50.0  3.0  F129       1624
  24.70   50.0  3.0  F158       1770
  24.70   50.0  3.0  F184       3566
  24.70   50.0  3.0  F146        657
  24.70   50.0  3.0  F213      26202
  24.80    5.0  1.4  F062         28
  24.80    5.0  1.4  F087         46
  24.80    5.0  1.4  F106         46
  24.80    5.0  1.4  F129         46
  24.80    5.0  1.4  F158         55
  24.80    5.0  1.4  F184         83
  24.80    5.0  1.4  F146         19
  24.80    5.0  1.4  F213        301
  24.80    5.0  2.0  F062         28
  24.80    5.0  2.0  F087         46
  24.80    5.0  2.0  F106         46
  24.80    5.0  2.0  F129         46
  24.80    5.0  2.0  F158         55
  24.80    5.0  2.0  F184         83
  24.80    5.0  2.0  F146         19
  24.80    5.0  2.0  F213        311
  24.80    5.0  3.0  F062         37
  24.80    5.0  3.0  F087         46
  24.80    5.0  3.0  F106         46
  24.80    5.0  3.0  F129         46
  24.80    5.0  3.0  F158         55
  24.80    5.0  3.0  F184         83
  24.80    5.0  3.0  F146         19
  24.80    5.0  3.0  F213        320
  24.80   10.0  1.4  F062         64
  24.80   10.0  1.4  F087         83
  24.80   10.0  1.4  F106         92
  24.80   10.0  1.4  F129         92
  24.80   10.0  1.4  F158        101
  24.80   10.0  1.4  F184        174
  24.80   10.0  1.4  F146         46
  24.80   10.0  1.4  F213       1204
  24.80   10.0  2.0  F062         64
  24.80   10.0  2.0  F087         92
  24.80   10.0  2.0  F106         92
  24.80   10.0  2.0  F129        101
  24.80   10.0  2.0  F158        110
  24.80   10.0  2.0  F184        183
  24.80   10.0  2.0  F146         46
  24.80   10.0  2.0  F213       1223
  24.80   10.0  3.0  F062         64
  24.80   10.0  3.0  F087        101
  24.80   10.0  3.0  F106        101
  24.80   10.0  3.0  F129        110
  24.80   10.0  3.0  F158        119
  24.80   10.0  3.0  F184        210
  24.80   10.0  3.0  F146         46
  24.80   10.0  3.0  F213       1259
  24.80   15.0  1.4  F062        101
  24.80   15.0  1.4  F087        146
  24.80   15.0  1.4  F106        146
  24.80   15.0  1.4  F129        156
  24.80   15.0  1.4  F158        165
  24.80   15.0  1.4  F184        320
  24.80   15.0  1.4  F146         64
  24.80   15.0  1.4  F213       2718
  24.80   15.0  2.0  F062        101
  24.80   15.0  2.0  F087        156
  24.80   15.0  2.0  F106        156
  24.80   15.0  2.0  F129        174
